Hospede_ID;Hospede_Nome;CPF;Sexo;Data_Nascimento;Cidade_Origem;UF_Origem;Email;Telefone;Nivel_Fidelidade
HSP-470775;Rosenaldo Arder Engel;416.863.185-02;M;16/10/1949;Londrina;PR;rosenaldo_engel41@yahoo.com.br;(16) 97551-8939;Prata
HSP-910695;Luciane Oliveira Ehmke;115.340.524-53;F;11/07/1980;Londrina;PR;luciane.ehmke@uol.com.br;81976858062;Prata
HSP-804181;Amiranda Ludwig Archave;041.379.640-09;F;02/05/1956;Uberlândia;MG;amiranda_archave@yahoo.com.br;11968634849;Bronze
HSP-037805;Dolores Bonetti;078.490.824-94;F;18/06/1998;Campinas;SP;dolores_bonetti@icloud.com;81971864785;Bronze
HSP-771566;Sérgio Antoniazzi;403.571.338-46;M;1993-12-16;São Paulo;SP;sergio_antoniazzi@outlook.com;(16) 96656-8649;Ouro
HSP-736748;Inácio Aracy;154.960.660-34;M;27/03/1949;Brasília;DF;inacio_aracy@yahoo.com.br;19970908944;Bronze
HSP-682524;Joel Barbieri Chiappetta;157.980.058-01;M;1971-03-09;Londrina;PR;joel.chiappetta83@uol.com.br;16986054902;Bronze
HSP-866800;Luciana Bianconi Pires;592.783.328-44;F;14.02.68;Campinas;SP;luciana_pires@icloud.com;(19) 99375-4763;Bronze
HSP-693062;Audira Prado;222.629.365-52;F;01/08/2000;Brasília;DF;audiraprado@outlook.com;(81) 99788-7333;Bronze
HSP-513366;Eraldo Cruz;138.851.586-55;M;12.05.80;Londrina;PR;eraldocruz5@uol.com.br;51994139432;Bronze
HSP-040784;Aurenilde Amavizca Murta;545.806.187-00;F;13/09/1952;Recife;PE;aurenilde.murta11@hotmail.com;(19) 97285-2121;Bronze
HSP-331461;Ovídio Queiroz;598.568.421-07;M;14/05/1989;Brasília;DF;ovidioqueiroz66@uol.com.br;(62) 97298-4408;Ouro
HSP-095184;Aleyda Calori;363.251.531-03;F;12/03/2004;Belo Horizonte;MG;aleyda.calori@outlook.com;41960949882;Bronze
HSP-162374;Armindo Benini Bonfim  ;917.135.951-68;M;24/03/2004;São Paulo;SP;armindobonfim@outlook.com;19993782690;Bronze
HSP-119113;leda becker matsuda;987.833.330-29;F;03/11/1999;Niterói;RJ;leda_matsuda@icloud.com;(81) 99777-8379;Bronze
HSP-709994;Amélia Grüber;617.700.128-93;F;04.10.95;Porto Alegre;RS;amelia.gruber@icloud.com;(61) 98830-2112;Prata
HSP-752605;Rosana Apolonia Carli;683.540.525-24;F;25/05/1958;Goiânia;GO;rosanacarli@outlook.com;(11) 99037-7329;Bronze
HSP-056980;Helvécio Brunner Baldini;727.506.362-05;M;14-01-1953;Rio de Janeiro;RJ;HELVECIO.BALDINI@HOTMAIL.COM;(31) 97346-1199;Bronze
HSP-015529;Aldilene Jung Eckhoff;941.844.462-30;F;31/05/1990;Niterói;RJ;aldilene.eckhoff24@outlook.com;(61) 99006-9184;Bronze
HSP-989806;Rosmary Andreis Bittencourt;082.938.074-40;F;11/10/1985;Uberlândia;MG;rosmary.bittencourt@outlook.com;(16) 99416-3819;Ouro
HSP-399336;Willian Azambuja;733.761.072-62;M;12.12.68;Ribeirão Preto;SP;willian_azambuja@icloud.com;(62) 99581-8941;Prata
HSP-143490;Mailane Arcot Arantes;021.192.505-53;F;04/06/1986;Salvador;BA;mailanearantes@icloud.com;(41) 97623-9543;Prata
HSP-626837;Érico Kimura;526.746.934-36;M;09/03/2003;Uberlândia;MG;erico_kimura97@hotmail.com;31982564145;Bronze
HSP-621032;Norma Antoniazzi;004.534.446-95;F;24/11/1990;São Paulo;SP;norma.antoniazzi@yahoo.com.br;(81) 99455-3184;Prata
HSP-714108;Ilmo Hirano;844.376.282-92;M;29/09/1982;Rio de Janeiro;RJ;ilmo_hirano@uol.com.br;(81) 97258-5722;Bronze
HSP-547877;Iremar Antipa Jäger;941.300.871-00;M;17/06/1974;PORTO ALEGRE;RS;iremar.jager@hotmail.com;(61) 99144-2795;Prata
HSP-628988;Junior Figueira;495.665.660-26;F;07/01/1991;Goiânia;GO;junior.figueira@yahoo.com.br;19986503319;Ouro
HSP-517427;Atília Bonato;579.494.184-78;F;28/02/2002;Londrina;PR;atiliabonato56@outlook.com;(51) 98380-6237;Prata
HSP-223421;Kurt Hausmann;022.295.185-00;M;25.12.75;Salvador;BA;kurthausmann@uol.com.br;(16) 99841-7160;Bronze
HSP-630545;Bernardo Ebert Greiner;574.800.486-02;M;05/09/1960;São Paulo;SP;bernardogreiner85@gmail.com;31975439156;Bronze
HSP-721826;Lênio Antelo Lopes;847.522.815-11;M;17/06/1953;Londrina;PR;lenio_lopes52@hotmail.com;(51) 98515-4835;Bronze
HSP-020014;Janete Aragão Ebert;375.997.298-52;F;05/05/1995;Uberlândia;MG;janete_ebert@uol.com.br;(61) 98083-6598;Prata
HSP-458477;Amineh Heil;291.881.940-94;F;14-08-1978;São Paulo;SP;amineh_heil33@yahoo.com.br;(61) 99765-3826;Bronze
HSP-380356;Lajônio Anghetti Hack;054.260.244-05;M;14/11/2002;Goiânia;GO;lajonio.hack@gmail.com;(16) 98939-4742;Bronze
HSP-765833;Lucinete Sacramento Yamamoto;701.342.235-51;F;22/02/1985;Curitiba;PR;lucineteyamamoto4@outlook.com;(51) 98852-1415;Bronze
HSP-156111;Eloisa Franco Bezerra  ;041.258.860-91;F;18/10/1968;Niterói;RJ;eloisa_bezerra@yahoo.com.br;(11) 96558-3646;Bronze
HSP-153101;Alice Trindade Aragão;270.261.259-82;F;13/05/1996;São Paulo;SP;alice.aragao@uol.com.br;16996397648;Bronze
HSP-562010;Aldo Accioli;495.254.003-01;M;1997-08-31;Salvador;BA;aldo_accioli@gmail.com;(62) 98087-4473;Bronze  
HSP-469637;AUDINEIDE HORN CAVALLI;911.616.466-04;F;07/09/1980;Recife;PE;audineide_cavalli@hotmail.com;31977838050;Bronze
HSP-567361;Ulisses Ameral Moura;584.851.662-64;M;10/01/1968;RECIFE;PE;ulisses_moura57@outlook.com;(51) 98835-9358;Bronze
HSP-974571;Augoura Cirelli;421.472.380-58;F;17/06/1976;São Paulo;SP;augoura.cirelli7@outlook.com;61972245566;Bronze
HSP-210835;Marcos Cilloni Caldas;207.904.266-17;M;17/12/1991;Uberlândia;MG;marcos.caldas@hotmail.com;(19) 98659-8652;Bronze
HSP-839635;Suely Arcillas Altino;312.013.279-97;F;21/08/1995;Porto Alegre;RS;suely_altino@outlook.com;(81) 99325-7625;Prata
HSP-447805;Maina Batista;059.390.306-45;F;19/08/1999;Londrina;PR;MAINA_BATISTA@GMAIL.COM;(19) 98045-1354;Ouro
HSP-704821;Yago Amirala Albanesi;772.502.109-47;M;25.04.51;Uberlândia;MG;yagoalbanesi@uol.com.br;(41) 96231-8047;Bronze
HSP-803158;Javier Antoniazzi Albergaria;118.727.429-12;M;1994-04-04;Ribeirão Preto;SP;javier.albergaria11@yahoo.com.br;61977712148;Bronze
HSP-536333;Luigi Gatto;917.808.855-04;M;06.12.74;Campinas;SP;luigi_gatto@outlook.com;(21) 99068-8095;Bronze
HSP-012229;Naldo Franco;457.412.986-72;M;27.08.83;Brasília;DF;naldo.franco@icloud.com;41979448867;Bronze
HSP-940144;Euclydes Sales Ecker;217.887.287-50;M;09-11-1987;Uberlandia;MG;euclydesecker@yahoo.com.br;61960371778;Bronze
HSP-572436;Giovani Viana Baldini;718.323.953-59;M;02/02/1982;Porto Alegre;RS;giovani.baldini44@outlook.com;81974274048;Prata
HSP-596930;Tito Arcini Bizzarro;507.972.281-95;M;24/02/1977;Campinas;SP;tito.bizzarro@uol.com.br;(21) 98285-9271;Bronze
HSP-005861;Carolina Aragoni Amilo;320.360.960-69;F;25/02/2003;Porto Alegre;RS;carolina.amilo36@uol.com.br;(19) 99528-2172;Ouro
HSP-042228;Sandrinho Santos Yamamoto;969.091.023-04;M;11/06/1962;Rio  de Janeiro;RJ;SANDRINHO.YAMAMOTO@HOTMAIL.COM;(16) 98380-9268;Bronze
HSP-988952;Balbino Kopf Oliveira;920.273.049-08;M;1963-03-15;São Paulo;SP;balbinooliveira@gmail.com;61973231764;Bronze
HSP-864031;Aureliano Benedetti Souza;107.535.354-83;M;22/02/1998;Campinas;SP;aurelianosouza@icloud.com;(41) 97748-7065;Bronze
HSP-061733;Ernani Heinrich Ambiel;148.596.189-04;M;14/01/1953;Curitiba;PR;ernani_ambiel@outlook.com;(62) 97385-5166;Bronze
HSP-091146;Adrielma Amevo Anibal;426.281.150-69;F;23/04/1949;Belo Horizonte;MG;adrielma_anibal69@uol.com.br;31999304386;Bronze
HSP-992097;Gilberto Freire Azambuja;055.701.430-17;M;09/07/1973;Curitiba;PR;gilberto.azambuja@icloud.com;(19) 97853-3047;Ouro
HSP-229030;Basílio Lima Castelli;842.979.676-26;M;1959-10-05;Rio de Janeiro;RJ;basilio_castelli32@icloud.com;(41) 98914-4431;Bronze
HSP-014086;Rui Gruber;055.162.977-02;M;28.03.91;Brasília;DF;rui.gruber@yahoo.com.br;(21) 98756-7893;Bronze
HSP-356814;Alencar Lehmann Bittencourt;952.075.704-04;M;28/10/1979;Salvador;BA;alencarbittencourt@yahoo.com.br;(51) 98180-4309;Prata
HSP-464981;Auristela Bardini Magalhães;674.312.182-73;F;04-11-1963;Belo Horizonte;MG;auristela_magalhaes73@yahoo.com.br;(16) 96912-5862;Bronze
HSP-726086;Audinete Ardani;475.609.157-10;F;12/07/1964;Campinas;SP;audineteardani@outlook.com;(21) 97529-8442;Bronze
HSP-215045;Giselda Calori Rego;223.534.221-36;F;15/01/1991;Goiânia;GO;GISELDA.REGO@HOTMAIL.COM;(62) 97716-9768;Bronze
HSP-396905;Josenilde Ardito Aboim;394.758.598-53;F;1992-10-14;Belo Horizonte;MG;josenildeaboim34@hotmail.com;31990179444;Prata
HSP-204010;Emerson Bussolini Falchi;489.495.053-71;M;13/01/1952;São Paulo;SP;emersonfalchi@yahoo.com.br;(31) 99782-4912;Bronze
HSP-582273;Valesca Merten;596.465.215-84;F;11.02.70;Niterói;RJ;valesca_merten@outlook.com;(62) 98504-6429;Bronze
HSP-559562;Amaline Castelli Lisowski;700.466.605-00;F;27/03/1988;Curitiba;PR;amalinelisowski90@yahoo.com.br;(21) 99405-3238;Bronze
HSP-137999;Elinilda Angiolini;917.066.935-08;F;13/11/1977;São Paulo;SP;elinilda_angiolini@uol.com.br;(21) 98885-1379;Bronze
HSP-803549;Cristiano Campigotto;833.997.049-68;M;14/12/2004;Londrina;PR;cristianocampigotto53@hotmail.com;(31) 97946-8709;Bronze
HSP-586483;Tobias Silveira Anunciação;687.526.437-43;M;01/02/1994;Belo Horizonte;MG;tobiasanunciacao@icloud.com;(81) 98014-6520;Bronze
HSP-769157;Eulalio Marcelino Coelho;598.263.494-88;M;28.05.99;Salvador;BA;eulaliocoelho@uol.com.br;11973344459;Bronze
HSP-626777;Frida Petraglia Ardeal;101.089.872-80;F;04/01/1957;Curitiba;PR;frida_ardeal@gmail.com;61996486037;Bronze
HSP-136457;Doris Masuda;981.837.039-25;F;29/05/1954;Belo Horizonte;MG;doris_masuda@hotmail.com;(21) 99173-4036;Bronze
HSP-057430;Andersa Abade Nogueira;286.741.607-86;F;18.01.76;Salvador;BA;andersa.nogueira@uol.com.br;(62) 97473-1741;Prata
HSP-361861;Dinelma Amiraldo Nonato;408.287.274-49;F;23/02/1977;Niterói;RJ;dinelma.nonato@yahoo.com.br;(11) 98181-9618;Bronze
HSP-407984;Joyce Chiavegato Antelo;587.943.205-00;F;09/08/1949;Campinas;SP;joyce.antelo5@uol.com.br;51987444567;Bronze
HSP-377261;Cândida Lüdtke Santos;360.694.347-49;F;22/08/1963;Niterói;RJ;candida.santos@yahoo.com.br;(81) 98816-4584;bronze
HSP-380869;Evandro Maciel Antelmo;854.818.826-04;M;09/08/1955;Londrina;PR;evandro_antelmo@icloud.com;(11) 99782-5106;Bronze
HSP-427357;Otacílio Brunner Hirano;094.308.943-31;M;07/10/1980;Rio de Janeiro;RJ;otaciliohirano@yahoo.com.br;(19) 98907-5853;Bronze
HSP-095178;Valéska Ferber;069.570.713-24;F;31/01/1965;Curitiba;PR;valeska.ferber@gmail.com;(31) 98699-9330;Bronze
HSP-730438;Jasmim Sarmento Masuda;171.711.882-80;F;17/07/1995;Londrina;PR;jasmim.masuda32@gmail.com;16965954793;Bronze
HSP-758076;Amélia Lisboa;940.874.950-27;F;01-06-1949;Niterói;RJ;amelia.lisboa53@yahoo.com.br;(11) 97506-8515;Ouro
HSP-013381;Wanda Takeda Canellas;094.846.180-22;F;14/02/1982;Campinas;SP;wanda.canellas@hotmail.com;(41) 98306-9221;Bronze
HSP-566568;Sueli Hasegawa Lisboa;753.097.204-99;F;27-11-2000;Campinas;SP;suelilisboa@yahoo.com.br;(62) 96401-9976;Bronze
HSP-710485;Luan  Lacerda Lisboa;321.445.686-50;M;15/01/1954;Uberlândia;MG;luan.lisboa53@uol.com.br;16991401100;Bronze
HSP-753675;Aurenice Hanauer;124.648.807-87;F;27.11.69;Campinas;SP;aurenicehanauer@uol.com.br;(81) 96204-9183;Bronze
HSP-969151;Seiji Bocchi Nascimento;021.523.484-78;M;16/02/1957;Recife;PE;seiji.nascimento@icloud.com;(21) 98319-4866;Bronze
HSP-550354;Leonel Tanaka Brandão;732.036.071-31;M;11/11/1966;salvador;BA;leonel_brandao@uol.com.br;(16) 96154-4332;Bronze  
HSP-698694;JARINA CAMPI CASANOVA;314.131.929-47;F;29/12/1964;Porto Alegre;RS;jarinacasanova@hotmail.com;(31) 98995-4727;Bronze
HSP-007433;Elizete Ambrogio Teixeira;636.856.880-14;F;29/10/2003;Niterói;RJ;elizete.teixeira81@uol.com.br;(81) 98014-4362;Bronze
HSP-384143;Jeanine Albanesi Archetti;056.259.722-06;F;24/08/1982;São Paulo;SP;jeanine.archetti@uol.com.br;(21) 99893-5414;Bronze
HSP-988064;Margarida Ardene Ameal;496.091.330-45;F;02/01/1985;Goiânia;GO;margarida_ameal@yahoo.com.br;(31) 98439-3406;Bronze
HSP-779195;Cirlei Cilloni;485.802.576-46;F;21/08/1986;Porto Alegre;RS;cirleicilloni@uol.com.br;(61) 98099-4150;Bronze
HSP-424593;Luzia Dantas Freitas;518.955.394-98;F;10.11.53;Goiânia;GO;luzia_freitas45@hotmail.com;41993849599;bronze
HSP-070737;Nina Ciaramicoli;942.234.132-95;F;09/05/1996;Brasília;DF;nina_ciaramicoli89@hotmail.com;(62) 98517-9822;Prata
HSP-326403;Nerian Garcia Archave;619.739.964-48;M;06/07/1970;Porto Alegre;RS;NERIAN.ARCHAVE@YAHOO.COM.BR;(61) 97914-1064;Bronze
HSP-013531;Dagmar Campigotto Antonas;021.698.709-11;F;29/01/1992;Campinas;SP;dagmar.antonas@hotmail.com;(19) 97710-8583;Prata
HSP-260809;Cristóvão Amil;271.513.326-02;M;24-03-1988;Rio de Janeiro;RJ;cristovaoamil70@yahoo.com.br;(41) 99203-7886;Bronze
HSP-153011;Irineo Zeferino Noguchi;241.644.796-39;M;24.09.80;Uberlândia;MG;irineonoguchi@outlook.com;(62) 98458-4946;Bronze
HSP-876423;Ronaldo Anjos Tanaka;031.475.488-13;M;22/02/1984;Ribeirão Preto;SP;ronaldo.tanaka@gmail.com;16972469016;BRONZE
HSP-645226;Jeter Kiefer;856.472.553-37;M;1969-06-04;Uberlândia;MG;jeterkiefer@icloud.com;(61) 97286-7403;Bronze
HSP-973471;Gumercindo Zanini Ambrosi;306.831.292-28;M;23.01.61;Belo Horizonte;MG;gumercindoambrosi31@outlook.com;(21) 96789-6381;Prata
HSP-338777;Ivander Nogueira Jung;621.700.878-50;M;28/09/1999;Salvador;BA;ivander.jung23@uol.com.br;(81) 99685-2301;Bronze
HSP-976706;Félix Ambroses;827.345.998-56;M;25/06/1991;Londrina;PR;felix_ambroses@uol.com.br;(62) 98391-9746;Prata
HSP-297901;Ricardo Grüber Alvelos;163.073.359-80;M;17/04/1991;Uberlândia;MG;ricardoalvelos@outlook.com;(16) 99774-6670;Bronze
HSP-468317;Isac Ximenes Grahl;241.042.071-01;M;1989-05-06;Niterói;RJ;isacgrahl96@icloud.com;(61) 97715-4631;Bronze
HSP-647432;Nailzo Alvarengas;932.293.307-06;M;23-10-2003;Londrina;PR;nailzo_alvarengas25@hotmail.com;(62) 98476-5003;Bronze
HSP-420981;Brenno Antelmo Amiraldo;366.159.282-30;M;11/10/2002; Goiânia;GO;brenno.amiraldo56@hotmail.com;(62) 96663-7009;Bronze
HSP-083202;Liliane Campelo Lehmann;815.113.001-67;F;08/03/1953;Recife;PE;liliane.lehmann@outlook.com;(62) 98576-2841;Ouro
HSP-715297;Alisson Benetton Cirelli;135.466.390-06;M;23/01/1950;Uberlândia;MG;alisson_cirelli66@yahoo.com.br;(61) 97783-6138;Bronze
HSP-926520;Gisele Pacheco Caldas;272.419.750-06;F;20/01/1992;Uberlândia;MG;gisele.caldas@icloud.com;(16) 96811-4998;Prata
HSP-931449;Fritz Grahl Bohm;783.218.673-91;M;19/05/1959;Recife;PE;fritz.bohm@hotmail.com;(19) 97294-8076;Prata
HSP-387390;Alwin Guimarães;178.273.350-71;M;03/08/1981;São Paulo;SP;alwin.guimaraes21@gmail.com;(16) 96550-2433;Diamante
HSP-119286;Valmir Metz Murta;071.223.025-47;M;16/07/1984;Rio de Janeiro;RJ;valmir.murta@gmail.com;16999933496;Bronze
HSP-829164;Joel Amernes Arcos;488.705.548-05;M;1983-05-14;curitiba;PR;joel.arcos60@icloud.com;(31) 99547-6391;Prata
HSP-055771;Moreira Burri Brun;215.328.233-04;M;22/11/1986;Recife;PE;moreira.brun@gmail.com;62977012767;Diamante
HSP-054469;Odete Arconti Cella;384.704.022-77;F;29/10/1972;Porto Alegre;RS;ODETE_CELLA80@HOTMAIL.COM;(11) 98801-1867;Bronze
HSP-826097;Jeovani Siqueira Archela;737.038.857-34;M;1974-05-30;Londrina;PR;jeovani_archela54@gmail.com;(41) 96879-4091;Bronze
HSP-667481;Cristina Angeli Gieseler;175.081.053-03;F;17/11/1956;Recife;PE;cristina_gieseler14@yahoo.com.br;31965247683;Bronze
HSP-954741;Irene Elias;341.812.916-18;F;30/08/1997;UBERLÂNDIA;MG;ireneelias@gmail.com;19967416327;Prata
HSP-082473;Watila Braga Bacci;771.109.093-52;M;07/12/1960;Ribeirão Preto;SP;watila.bacci@hotmail.com;(11) 99876-8422;Bronze
HSP-648556;Rita Noguchi Bartoloni;691.582.091-40;F;1972-11-16;Campinas;SP;rita.bartoloni@hotmail.com;(19) 97769-8661;Bronze
HSP-924574;Jeicy Arcon;931.589.365-42;F;13/04/1991;Goiânia;GO;jeicy_arcon67@outlook.com;(62) 97656-9537;Bronze
HSP-482548;Jewel Bertoni Ardila;341.429.399-47;F;25/09/1974;Rio de Janeiro;RJ;jewelardila@gmail.com;(21) 98344-7903;Bronze
HSP-462570;Rosmari Carneiro;797.238.428-23;F;20-02-1986;Niterói;RJ;rosmari.carneiro@yahoo.com.br;(81) 98649-6969;Bronze
HSP-825019;Larice Vasconcelos;924.463.302-74;F;11/12/2004;Campinas;SP;laricevasconcelos@uol.com.br;81973963519;Bronze
HSP-101266;Artemia Arnaldi;068.400.515-87;F;29/01/1953;Belo Horizonte;MG;artemia_arnaldi29@outlook.com;(21) 99348-4875;Ouro
HSP-109176;Willian Aramburu Brun;342.289.951-01;M;24/05/1956;Niterói;RJ;willianbrun@hotmail.com;(51) 96919-3063;Bronze
HSP-262893;Midori Lopes Antenor;699.033.654-46;F;29/03/1958;Curitiba;PR;midori_antenor82@outlook.com;16972575026;Bronze
HSP-612155;Dinamar Tsuda Heil;604.320.611-00;F;11/02/1981;Brasília;DF;dinamar.heil59@icloud.com;(11) 97108-4493;Bronze
HSP-279218;Kendall Grass Marques;490.978.276-12;F;19-03-1982;Goiânia;GO;kendallmarques@yahoo.com.br;21986907853;Prata
HSP-224668;Josiane Ardila;778.425.108-49;F;08/12/1963;Londrina;PR;josiane.ardila@icloud.com;(62) 98238-8915;Prata
HSP-249320;Arlete Annecy;279.706.699-56;F;19/09/1964;Brasília;DF;arleteannecy@outlook.com;21973805681;Bronze
HSP-814244;Alceu Amevo;680.289.461-00;M;23-02-1994;Recife;PE;alceuamevo47@outlook.com;(51) 97520-2206;Prata
HSP-259194;Harley Echer Antonas  ;956.462.956-02;M;10/04/1961;Porto Alegre;RS;harley_antonas1@uol.com.br;(61) 97316-5518;Bronze
HSP-237856;Adora Kühn Cirelli;876.883.849-23;F;11/03/1955;Curitiba;PR;adora.cirelli@yahoo.com.br;(21) 99041-6992;Ouro
HSP-532278;Moema Paula Amiraldo;186.264.778-05;F;20/05/1980;Recife;PE;moemaamiraldo27@icloud.com;(19) 99275-8463;Ouro
HSP-061686;Amiris Hayashi;902.001.450-10;F;25-11-1991;Salvador;BA;amiris.hayashi@yahoo.com.br;(31) 97156-5867;Prata
HSP-483113;Ana Archello;056.960.580-60;F;21/01/1987;São Paulo;SP;anaarchello26@gmail.com;(11) 97632-8624;Diamante
HSP-932139;Jaderson Kaminski Arnaldi;817.597.011-14;M;10/11/1977;Recife;PE;jadersonarnaldi6@outlook.com;16984575899;Bronze
HSP-551387;Juberto Heinrich;202.725.811-60;M;10/03/1982;Goiânia;GO;juberto_heinrich66@uol.com.br;61961527607;Bronze
HSP-503521;Cleusa Figueira;667.719.023-40;F;08/12/1991;Belo Horizonte;MG;cleusa.figueira@icloud.com;(19) 98295-3440;Bronze
HSP-445493;Jasmim Barros Amero;291.775.086-37;F;18/07/1956;Londrina;PR;jasmim.amero@hotmail.com;(16) 97872-7523;Prata
HSP-667857;Ruth Flores;604.366.899-87;F;04/10/1981;Rio de Janeiro;RJ;ruth_flores@outlook.com;(21) 96431-9460;Bronze
HSP-088261;Agnes Löffler Bucci;634.610.875-13;F;08/01/1987;Rio de Janeiro;RJ;agnesbucci@yahoo.com.br;(11) 97824-9799;Prata
HSP-378998;Alcilene Basílio Travassos;824.837.516-10;F;02-05-2004;Curitiba;PR;alcilene.travassos@gmail.com;51961894477;Ouro
HSP-062732;Benedita Nascimento Grass;348.311.450-50;F;11-08-1987;Salvador;BA;benedita_grass30@hotmail.com;51988856370;Prata
HSP-298385;Leonilda Carta;646.848.085-05;F;1998-04-14;São Paulo;SP;leonildacarta20@uol.com.br;(31) 97234-9423;Bronze
HSP-896636;Aracelir Ambrosi Paiva;511.406.840-78;F;10/07/1970;Belo Horizonte;MG;aracelir.paiva@gmail.com;19979415664;Bronze
HSP-918901;Wanderleia Antelo;628.205.564-42;F;10.03.01;Recife;PE;wanderleia.antelo@icloud.com;(81) 98687-1084;Bronze
HSP-794879;Naimar Cassaro Grimaldi;922.105.612-05;M;2006-08-24;Salvador;BA;naimar.grimaldi@icloud.com;(81) 98368-8873;Ouro
HSP-453958;Nair Bucci Sakamoto;472.512.120-72;F;13/01/2002;Ribeirão Preto;SP;nairsakamoto@icloud.com;(61) 98867-6250;Prata
HSP-623930;Narciso Almeida Kubota;344.151.361-41;M;25/02/1998;São Paulo;SP;narcisokubota40@gmail.com;(41) 97742-1427;Bronze
HSP-094096;Péricles Arden Alzira;402.635.688-49;M;1966-05-30;Rio de Janeiro;RJ;pericles_alzira@outlook.com;(61) 96649-2545;Bronze
HSP-648512;Patrick Muniz Arafat;782.508.340-70;M;27/06/1969;Campinas;SP;patrick.arafat61@gmail.com;(51) 97836-7571;Bronze
HSP-533148;Valéria Bruno;443.374.956-73;F;17/02/1949;Niterói;RJ;valeriabruno@uol.com.br;19998299290; Bronze
HSP-482136;FAUSTINO BUSCEMI;798.968.620-10;M;27.08.03;Salvador;BA;faustino_buscemi@outlook.com;(11) 97549-8924;Diamante
HSP-599120;Jario Bianchini;986.277.028-70;M;19-10-2006;Brasília;DF;jario_bianchini71@uol.com.br;(31) 98207-4052;Bronze
HSP-986710;Evandro Aguiar;553.351.749-94;M;12-02-1955;Ribeirão Preto;SP;evandro_aguiar@yahoo.com.br;62972668041;Bronze
HSP-396960; Eleonice Aramburu Cavallini;617.240.539-06;F;17-03-1998;salvador;BA;eleonice_cavallini@hotmail.com;(41) 99438-2031;Prata
HSP-923959;Virgílio Arrighi Heller;711.539.573-02;M;25/01/1982;Campinas;SP;virgilioheller27@hotmail.com;(51) 99668-2058;Bronze
HSP-603071;Gabriela Huber Trindade;552.635.405-90;F;19/12/2002;Recife;PE;GABRIELA_TRINDADE@GMAIL.COM;(41) 97682-5071;Bronze
HSP-784344;Amaro Bertolini Ameixoeira;991.498.250-62;M;09.01.83;Ribeirão Preto;SP;amaro_ameixoeira@yahoo.com.br;(21) 97959-2261;Prata
HSP-153905;Otacílio Galvão Casagrande;066.131.212-74;M;29/05/1963;Uberlândia;MG;otaciliocasagrande@uol.com.br;(16) 99869-5171;Bronze
HSP-707828;Milice Alheiro Bonanomi;119.263.393-80;F;04/05/1998;Porto Alegre;RS;milice.bonanomi@yahoo.com.br;(61) 99979-9527;Diamante
HSP-833559;José Bertozzi Rodrigues;559.616.891-23;M;14/10/1955;São Paulo;SP;jose_rodrigues@uol.com.br;11988399996;BRONZE
HSP-076298;Enzo Machado;365.675.696-11;M;20/03/1951;Belo Horizonte;MG;enzo_machado@hotmail.com;11984266359;Prata
HSP-343730;Leonel Ardenna Echer;629.988.584-06;M;26/09/1949;São Paulo;SP;leonelecher@gmail.com;(19) 99257-6858;Bronze
HSP-383334;Leonora Castelli;499.850.308-18;F;08/05/1997;Curitiba;PR;leonora.castelli@hotmail.com;51971031968;Prata
HSP-105368;Cassio Echer;230.748.745-03;M;12/07/1984;Niterói;RJ;cassio.echer85@icloud.com;(11) 96504-1904;Bronze
HSP-169165;Perla Anísio Arcino;280.466.746-48;F;06-04-2003;Niterói;RJ;perla_arcino@hotmail.com;(31) 97461-2783;Bronze
HSP-160054;Assucena Archane Alcobia;239.858.798-34;F;17/06/1984;Salvador;BA;assucena.alcobia@yahoo.com.br;(19) 97463-6231;Bronze
HSP-248840;Armando Amiran Hack;000.953.656-64;M;20/08/2004;Belo Horizonte;MG;armando_hack24@uol.com.br;31976929265;Bronze
HSP-952336;Noriko Murta;602.869.088-08;F;23/04/1961;Uberlândia;MG;noriko_murta@yahoo.com.br;(62) 97999-4261;PRATA
HSP-916933;Liana Chierichetti Kruse;620.665.273-43;F;21/10/1985;Niterói;RJ;liana_kruse@icloud.com;19973246835;Bronze
HSP-987589;Junio  Albino Peixoto;667.156.307-12;M;12/11/2002;Uberlândia;MG;juniopeixoto@hotmail.com;(61) 99265-8370;Prata
HSP-008881;Dinamar Hopf Hofer;313.726.512-68;F;15/03/1957;Niterói;RJ;dinamar_hofer44@yahoo.com.br;(81) 98369-3279;Prata
HSP-161694;Iracema Campi;369.779.447-73;F;22/03/2003;Ribeirão Preto;SP;iracemacampi@outlook.com;(81) 96665-1719;Bronze
HSP-425691;Priscila Drumond;916.771.086-73;F;10/11/1991;Goiânia;GO;priscila_drumond@outlook.com;(16) 98464-5054;Bronze
HSP-957576;Hilton Antoniazzi Aparo;786.903.004-06;M;30/11/1965;Rio de Janeiro;RJ;hilton_aparo76@yahoo.com.br;81987642670;BRONZE
HSP-491681;Darlane Jahn;073.552.784-95;F;27-05-1985;Campinas;SP;DARLANE_JAHN@HOTMAIL.COM;(16) 98997-2036;bronze
HSP-276465;Moab Belotti Takeda;941.567.978-64;M;1959-06-21;Goiânia;GO;moab.takeda@uol.com.br;51979077672;Prata
HSP-171980;Florisvaldo Antigao Antelmo;789.177.102-20;M;18/02/1967;Brasília;DF;florisvaldo.antelmo69@yahoo.com.br;(51) 96448-3035;ouro
HSP-554245;Damilene Shimizu Batista;382.469.871-43;F;14/12/1956;Salvador;BA;damilenebatista@outlook.com;61962724669;Bronze
