Reserva_ID;Quarto_ID;Hospede_ID;Canal_Venda;Data_Reserva;Data_Checkin;Data_Checkout;Qtd_Hospedes;Diaria_Media_Cobrada;Status_Reserva;Hotel_ID;Numero_Quarto;Andar;Tipo_Quarto;Capacidade_Pessoas;Vista;Tarifa_Base_Diaria;Hotel_Nome;Bandeira;Cidade;UF;Perfil_Destino;Categoria_Estrelas;Ano_Inauguracao;Nota_Media_Avaliacao;Hospede_Nome;CPF;Sexo;Data_Nascimento;Cidade_Origem;UF_Origem;Email;Telefone;Nivel_Fidelidade;Qtd_Lancamentos_Extras;Valor_Consumos_Extras
RSV-74158508;QRT-66170;HSP-677749;OTA ViajaMais;2024-11-23;28/01/2025;01-02-2025;1;461,43;Check-out Realizado;HTL-785;308;3;Standard;2;Piscina;388,94;Horizonte Plaza Búzios;Horizonte Plaza;Búzios;RJ;praia;4;2008;8,9;Jair Bittencourt;101.074.520-49;M;1983-11-01;Rio de Janeiro;RJ;jairbittencourt7@gmail.com;(81) 99762-2310;Diamante;3,0;885,78
RSV-15172239;QRT-10397;HSP-490771;OTA ViajaMais;2025-10-06;05/12/2025;08-12-2025;1;479,42;Check-out Realizado;HTL-602;303;3;Standard;2;Jardim;501,46;Horizonte Plaza Gramado;Horizonte Plaza;Gramado;RS;serra;4;2001;7,9;Vilson Amestoy Alves;581.897.059-03;M;1990-07-20;Rio de Janeiro;RJ;vilson.alves@gmail.com;(62) 97788-4464;Prata;2,0;58,61
RSV-49681026;QRT-96428;HSP-213928;BookNow;2026-06-19;31/07/2026;03/08/2026;1;278,18;Confirmada;HTL-606;105;1;Superior;3;Interna;299,83;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Marivaldo Amesquita Michels;687.447.017-56;M;1957-07-16;Campinas;SP;marivaldo.michels@hotmail.com;(11) 98832-9667;Diamante;0,0;0,0
RSV-83879970;QRT-86536;HSP-083067;Central Telefônica;2024-10-09;09/10/2024;14-10-2024;1;165,07;Check-out Realizado;HTL-105;105;1;Standard;2;Jardim;214,45;Horizonte Express Foz do Iguaçu;Horizonte Express;Foz do Iguaçu;PR;eco;3;2013;8,8;Dinélia Magalhães;964.000.925-36;F;1972-10-21;Uberlândia;MG;dinelia_magalhaes@hotmail.com;(61) 99797-7989;Diamante;3,0;101,92
RSV-59303180;QRT-29854;HSP-397346;Central Telefônica;2026-08-31;18/09/2026;23/09/2026;2;886,93;Confirmada;HTL-485;201;2;STD;2;Piscina;1110,08;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Ivan Arconde Lutterbeck;470.531.105-16;M;2001-07-08;Goiânia;GO;ivanlutterbeck@hotmail.com;(41) 96034-8088;Diamante;0,0;0,0
RSV-39461857;QRT-59117;HSP-568207;Site Próprio;2024-09-01;01/10/2024;03/10/2024;1;381,04;Check-out Realizado;HTL-108;203;2;Standard;2;Cidade;437,65;Horizonte Plaza Belo Horizonte;Horizonte Plaza;Belo Horizonte;MG;urbano;4;2003;7,6;Benedita Souza;965.678.956-32;F;1990-10-14;Uberlândia;MG;benedita_souza@outlook.com;(81) 99983-9584;Bronze;2,0;596,24
RSV-77656642;QRT-17114;HSP-602105;OTA BookNow;2026-03-11;26/03/2026;28/03/2026;2;221,72;Cancelada;HTL-606;307;3;Standard;2;Cidade;255,48;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Celmira Saraiva Miyazaki;875.875.098-36;F;1973-09-02;Porto Alegre;RS;celmira.miyazaki@gmail.com;(16) 97398-3078;Ouro;0,0;0,0
RSV-84895666;QRT-09419;HSP-750120;balcão ;2025-08-09;09/08/2025;11/08/2025;2;260,39;Check-out Realizado;HTL-606;401;4;Standard;2;Cidade;181,74;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Clarisa Antoniazzi;011.939.325-56;F;2004-07-26;Campinas;SP;clarisa.antoniazzi96@outlook.com;(81) 97424-6770;Prata;0,0;0,0
RSV-99414791;QRT-81700;HSP-381143;OTA ViajaMais;2025-12-23;20/02/2026;23/02/2026;3;1336,87;Check-out Realizado;HTL-785;201;2;Luxo;3;Jardim;709,25;Horizonte Plaza Búzios;Horizonte Plaza;Búzios;RJ;praia;4;2008;8,9;Adelina Heimann;166.296.586-98;F;1951-12-21;Porto Alegre;RS;adelinaheimann7@hotmail.com;(61) 96997-7155;Bronze;4,0;646,69
RSV-43107713;QRT-64840;HSP-843014;OTA ViajaMais;2025-05-19;01/09/2025;03/09/2025;1;R$ 165,61;Check-out Realizado;HTL-606;404;4;Standard;2;Interna;229,36;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Euclides Sasaki Antoniazzi;465.353.780-12;M;1981-12-02;São Paulo;SP;euclides.antoniazzi@gmail.com;(61) 97740-8837;Prata;0,0;0,0
RSV-51047997;QRT-25217;HSP-876157;Agência de Turismo;2025-02-05;27/06/2025;01/07/2025;2;234,89;Check-out Realizado;HTL-103;202;2;Superior;3;Mar;353,96;Horizonte Express Florianópolis;Horizonte Express;Florianópolis;SC;praia;3;2004;8,7;Alaide Kato;238.586.539-42;F;1956-07-23;Belo Horizonte;MG;alaide.kato@icloud.com;(19) 98266-8425;Prata;4,0;424,55
RSV-29200955;QRT-08799;HSP-497775;Balcão;2025-01-17;17/01/2025;19/01/2025;1;1467,67;Cancelada;HTL-485;310;3;Standard;2;Jardim;925,4;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Piraí Gusmão;289.107.711-35;M;1987-05-28;Goiânia;GO;piraigusmao@gmail.com;(62) 96171-9311;Bronze;0,0;0,0
RSV-31822685;QRT-65099;HSP-845996;OTA ViajaMais;2025-01-03;01/05/2025;04/05/2025;1;369,42;Check-out Realizado;HTL-108;305;3;Superior;3;Interna;536,15;Horizonte Plaza Belo Horizonte;Horizonte Plaza;BELO HORIZONTE;MG;urbano;4;2003;7,6;Ramon Arafat Altino;701.656.277-86;M;1983-04-13;Rio de Janeiro;RJ;ramonaltino21@gmail.com;(61) 99366-9146;Bronze;2,0;524,37
RSV-58226647;QRT-58898;HSP-083067;Central Telefônica;2025-07-15;11/08/2025;14.08.25;2;452,77;Cancelada;HTL-785;109;1;Superior;3;Mar;682,66;Horizonte Plaza Búzios;Horizonte Plaza;Búzios;RJ;praia;4;2008;8,9;Dinélia Magalhães;964.000.925-36;F;1972-10-21;Uberlândia;MG;dinelia_magalhaes@hotmail.com;(61) 99797-7989;Diamante;0,0;0,0
RSV-40430399;QRT-66195;HSP-983447;OTA BookNow;2024-07-07;06/09/2024;08.09.24;2;1142,20;Check-out Realizado;HTL-356;104;1;standard;2;Vale;1250,88;Horizonte Grand Resort Campos do Jordão;Horizonte Grand Resort;Campos do Jordão;SP;serra;5;2020;8,7;Nilson Kremer;839.018.384-65;M;1990-01-14;Salvador;BA;nilsonkremer30@icloud.com;(81) 96227-2575;Bronze;3,0;1363,4
RSV-58783234;QRT-94862;HSP-739459;OTA ViajaMais;2025-09-13;03/01/2026;07/01/2026;2;1163,68;Check-out Realizado;HTL-878;402;4;Luxo;3;Jardim;616,06;Horizonte Plaza Maceió;Horizonte Plaza;Maceió;AL;praia;4;1999;9,0;Varino Arcipreste Ehmke;371.053.925-09;M;1967-07-22;Curitiba;PR;varinoehmke@gmail.com;(19) 98839-9119;Bronze;5,0;595,15
RSV-69580005;QRT-26354;HSP-010063;booknow;2026-04-13;18/07/2026;22/07/2026;1;1906,85;Confirmada;HTL-356;310;3;Superior;3;Montanha;1060,43;Horizonte Grand Resort Campos do Jordão;Horizonte Grand Resort;Campos do Jordão;SP;serra;5;2020;8,7;Valdir Arcie Amirala;426.578.963-32;M;1961-02-14;Niterói;RJ;valdiramirala65@yahoo.com.br;(16) 99982-5624;Bronze;0,0;0,0
RSV-58129501;QRT-04283;HSP-790282;OTA BookNow;2025-10-25;16/12/2025;2025-12-18;3;238,53;Check-out Realizado;HTL-606;211;2;Superior;3;Cidade;320,41;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Elmir Ambrogio;062.146.133-43;F;1949-12-21;Niterói;RJ;elmir_ambrogio25@icloud.com;(41) 97933-1963;Bronze;1,0;70,38
RSV-13437730;QRT-85188;HSP-517956;OTA VIAJAMAIS;2026-04-02;24/04/2026;27/04/2026;1;823,86;Check-out Realizado;HTL-878;104;1;Luxo;3;Mar;831,36;Horizonte Plaza Maceió;Horizonte Plaza;Maceió;AL;praia;4;1999;9,0;Ana Grahl Gruber;322.302.333-00;F;1966-12-05;Uberlândia;MG;ana.gruber8@icloud.com;(16) 96924-3203;Bronze;7,0;1973,21
RSV-41832217;QRT-37477;HSP-083067;Site Próprio;2025-01-31;28/03/2025;01/04/2025;2;444,30;Check-out Realizado;HTL-782;112;1;Superior;3;Piscina;636,57;Horizonte Plaza Bonito;Horizonte Plaza;Bonito;MS;eco;4;2022;7,9;Dinélia Magalhães;964.000.925-36;F;1972-10-21;Uberlândia;MG;dinelia_magalhaes@hotmail.com;(61) 99797-7989;Diamante;5,0;317,49
RSV-36266130;QRT-76736;HSP-553623;OTA BookNow;2026-07-17;25.09.26;02/10/2026;1;416,44;Confirmada;HTL-602;207;2;Standard;2;Montanha;582,47;Horizonte Plaza Gramado;Horizonte Plaza;Gramado;RS;serra;4;2001;7,9;Joseilton Xavier Flores;525.177.485-00;M;1991-01-20;Ribeirão Preto;SP;joseilton_flores84@yahoo.com.br;(51) 99737-3550;Bronze;0,0;0,0
RSV-79251236;QRT-93908;HSP-715358;Telefone;2025-04-18;17/05/2025;22.05.25;2;656,25;Check-out Realizado;HTL-878;312;3;Standard;2;Jardim;448,65;Horizonte Plaza Maceió;Horizonte Plaza;Maceió;AL;praia;4;1999;9,0;Isis Cagnotti Amavizca;184.519.208-70;F;1980-04-26;Campinas;SP;isisamavizca@uol.com.br;(19) 97434-5091;Bronze;7,0;847,06
RSV-39815458;QRT-94431;HSP-203254;ViajaMais;2025-09-09;22/11/2025;29/11/2025;3;1210,33;Cancelada;HTL-485;112;1;Superior;3;Jardim;1481,04;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Alessandro Anunciato Borges;739.202.444-27;M;1981-09-18;Salvador;BA;alessandro.borges@hotmail.com;(21) 98351-8926;Ouro;0,0;0,0
RSV-65090694;QRT-03596;HSP-952316;Site Próprio;2026-03-28;16/06/2026;20/06/2026;1;495,90;Check-out Realizado;HTL-108;109;1;Standard;2;Interna;373,23;Horizonte Plaza Belo Horizonte;Horizonte Plaza;Belo Horizonte;MG;urbano;4;2003;7,6;Jordan Kremer Xavier;438.950.054-60;M;1994-09-17;São Paulo;SP;jordan.xavier9@yahoo.com.br;(61) 98155-8603;Bronze;4,0;475,24
RSV-04637944;QRT-84007;HSP-299729;booknow;2025-03-29;29.06.25;01/07/2025;1;165,92;Cancelada;HTL-105;303;3;Standard;2;Jardim;213,25;Horizonte Express Foz do Iguaçu;Horizonte Express;Foz do Iguaçu;PR;eco;3;2013;8,8;Fabrício Franke;969.007.055-02;M;1950-11-02;Niterói;RJ;fabricio.franke55@hotmail.com;(16) 97830-2356;Ouro;0,0;0,0
RSV-35102127;QRT-06043;HSP-954568;Agência de Turismo;2026-04-13;12/06/2026;13/06/2026;2;136,65;Check-out Realizado;HTL-606;412;4;Standard;2;Avenida;183,04;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Junia Uchôa;374.489.239-51;F;1982-09-12;Recife;PE;junia_uchoa17@outlook.com;(51) 97328-1071;Diamante;0,0;0,0
RSV-97589108;QRT-25217;HSP-110976;OTA VIAJAMAIS;2025-09-10;29/12/2025;05.01.26;2;636,80;Check-out Realizado;HTL-103;202;2;Superior;3;Mar;353,96;Horizonte Express Florianópolis;Horizonte Express;FLORIANÓPOLIS;SC;praia;3;2004;8,7;Dirce Araçatuba;538.990.969-08;F;1977-09-29;São Paulo;SP;dirce_aracatuba@icloud.com;(19) 98450-7387;Bronze;6,0;354,58
RSV-35572895;QRT-06280;HSP-195678;Site Próprio;2024-10-03;29.12.24;31.12.24;2;523,62;Check-out Realizado;HTL-878;205;2;Standard;2;Jardim;419,95;Horizonte Plaza Maceió;Horizonte Plaza;Maceió;AL;praia;4;1999;9,0;Udo Kohlmann;850.072.889-26;M;1960-01-29;Rio de Janeiro;RJ;udo_kohlmann@hotmail.com;(16) 98585-5515;Bronze;4,0;454,4
RSV-92862348;QRT-94225;HSP-857427;Balcão;2026-08-22;22/08/2026;25/08/2026;2;876,22;Confirmada;HTL-602;110;1;Standard;2;Jardim;405,17;Horizonte Plaza Gramado;Horizonte Plaza;Gramado;RS;serra;4;2001;7,9;Antero Hanauer Aragoni;166.239.567-19;M;1958-05-26;Curitiba;PR;antero.aragoni47@uol.com.br;(41) 97407-1489;Ouro;0,0;0,0
RSV-06427894;QRT-80765;HSP-026191;OTA BookNow;2025-04-26;22/08/2025;25/08/2025;1;654,93;Check-out Realizado;HTL-602;201;2;Superior;3;Jardim;643,13;Horizonte Plaza Gramado;Horizonte Plaza;Gramado;RS;serra;4;2001;7,9;Adilma Alencastro Rezende;383.522.377-13;F;1998-03-12;Campinas;SP;adilma_rezende37@uol.com.br;(11) 97628-4967;Ouro;0,0;0,0
RSV-50323469;QRT-18824;HSP-729040;Central Telefônica;2025-02-14;03.03.25;05/03/2025;2;655,23;Check-out Realizado;HTL-108;210;2;Luxo;3;Interna;536,8;Horizonte Plaza Belo Horizonte;Horizonte Plaza;Belo Horizonte;MG;urbano;4;2003;7,6;Orlando Magalhães Cilloni;971.377.793-01;M;2006-08-15;Ribeirão Preto;SP;orlandocilloni@gmail.com;(51) 97907-1501;Diamante;4,0;1297,89
RSV-59934982;QRT-53432;HSP-832130;Site Próprio;2025-04-05;26/06/2025;01/07/2025;3;1784,61;Check-out Realizado;HTL-356;311;3;Superior;3;Jardim;1622,39;Horizonte Grand Resort Campos do Jordão;Horizonte Grand Resort;Campos do Jordão;SP;serra;5;2020;8,7;Bruno Figueiredo Luca;758.646.339-50;M;2000-10-25;Recife;PE;bruno_luca71@gmail.com;(21) 96012-6338;Prata;5,0;1173,33
RSV-43401260;QRT-75780;HSP-115680;OTA BookNow;2025-09-06;23/09/2025;28/09/2025;2;357,63;Check-out Realizado;HTL-878;307;3;Standard;2;Piscina;519,92;Horizonte Plaza Maceió;Horizonte Plaza;Maceió;AL;praia;4;1999;9,0;Naelson Grimaldi Kunz;213.356.831-00;M;1975-03-04;Curitiba;PR;naelson_kunz@hotmail.com;(19) 99608-7532;Diamante;3,0;763,27
RSV-15325621;QRT-46149;HSP-230752;ViajaMais;2024-12-12;07/03/2025;2025-03-14;1;5534,60;Check-out Realizado;HTL-485;301;3;Suíte Master;4;Mar;2983,34;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;HERCÍLIO SAMPAIO;296.046.208-43;M;1956-01-28;Uberlândia;MG;hercilio_sampaio71@outlook.com;(41) 96568-3751;Bronze;21,0;4323,1
RSV-36916961;QRT-41338;HSP-374509;Balcão;2026-08-31;31/08/2026;05/09/2026;1;427,53;Confirmada;HTL-782;111;1;Standard;2;Piscina;440,04;Horizonte Plaza Bonito;Horizonte Plaza;Bonito;MS;eco;4;2022;7,9;Allyne Miyazaki Franke;392.413.373-54;F;1967-01-10;Brasília;DF;allyne.franke@yahoo.com.br;(51) 99438-1850;Bronze;0,0;0,0
RSV-87459874;QRT-67879;HSP-910018;Site Próprio;2024-11-15;19/01/2025;21-01-2025;1;546,67;Check-out Realizado;HTL-785;107;1;Superior;3;Piscina;496,48;Horizonte Plaza Búzios;Horizonte Plaza;Búzios;RJ;praia;4;2008;8,9;Juliana Araujo;153.537.592-22;F;1981-01-16;Uberlândia;MG;juliana_araujo76@yahoo.com.br;(19) 99052-7461;Diamante;4,0;639,8
RSV-90987620;QRT-78808;HSP-760253;OTA BookNow;2025-12-09;04/03/2026;2026-03-06;2;1057,28;Check-out Realizado;HTL-485;202;2;Standard;2;Piscina;751,87;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Moema Cunha Arciniega;834.669.081-91;F;1980-07-18;Ribeirão Preto;SP;moema_arciniega68@yahoo.com.br;(11) 96562-7626;Prata;7,0;1012,97
RSV-44723187;QRT-63998;HSP-239117;Agência de Turismo;2026-02-10;09/05/2026;16-05-2026;1;758,14;Check-out Realizado;HTL-782;209;2;Standard;2;Jardim;490,61;Horizonte Plaza Bonito;Horizonte Plaza;Bonito;MS;eco;4;2022;7,9;Oriana Duarte;562.294.938-61;F;1976-10-06;Ribeirão Preto;SP;oriana.duarte@outlook.com;(81) 98238-5271;Bronze;10,0;1054,7
RSV-39280700;QRT-34396;HSP-838824;OTA BookNow;2026-07-14;01/08/2026;02/08/2026;4;637,38;Confirmada;HTL-108;211;2;Suíte Master;4;Interna;846,01;Horizonte Plaza Belo Horizonte;Horizonte Plaza;Belo Horizonte;MG;urbano;4;2003;7,6;Kira Araújo;783.847.848-09;F;1971-03-23;Ribeirão Preto;SP;kira.araujo@hotmail.com;(51) 98119-6755;Bronze;0,0;0,0
RSV-53643927;QRT-91628;HSP-018372;Site Próprio;2025-09-06;21/10/2025;23/10/2025;1;383,68;Check-out Realizado;HTL-606;408;4;Standard;2;Interna;259,97;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Adão Chaves Hanauer;140.982.127-73;M;1988-02-09;Rio de Janeiro;RJ;adao.hanauer16@uol.com.br;(81) 99748-7986;Bronze;1,0;100,84
RSV-50003347;QRT-93180;HSP-069826;OTA VIAJAMAIS;2024-06-22;31-08-2024;02/09/2024;3;1209,57;Cancelada;HTL-485;212;2;Superior;3;Mar;1090,02;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Mórion Ardeal;236.259.328-22;M;1974-12-31;São Paulo;SP;morion_ardeal@icloud.com;(21) 96455-3766;Prata;0,0;0,0
RSV-20156773;QRT-91628;HSP-079713;Central Telefônica;2024-12-08;30/12/2024;31/12/2024;2;172,65;Check-out Realizado;HTL-606;408;4;Standard;2;Interna;259,97;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Venâncio Gatto Chiavegato;569.040.983-92;M;1997-07-08;Campinas;SP;venancio_chiavegato@outlook.com;(61) 99266-3069;Diamante;0,0;0,0
RSV-24078203;QRT-02862;HSP-688294;Balcão;2025-02-21;21.02.25;26-02-2025;1;1374,99;Check-out Realizado;HTL-356;211;2;Superior;3;Vale;881,2;Horizonte Grand Resort Campos do Jordão;Horizonte Grand Resort;Campos do Jordão;SP;serra;5;2020;8,7;Amisel Campos;774.410.843-42;F;1962-10-04;Brasília;DF;amiselcampos@gmail.com;(21) 98128-4047;Diamante;6,0;2166,04
RSV-97696067;QRT-85329;HSP-726479;Balcão;2025-09-06;2025-09-06;09/09/2025;3;1001,37;Check-out Realizado;HTL-356;306;3;Superior;3;Jardim;1210,28;Horizonte Grand Resort Campos do Jordão;Horizonte Grand Resort;Campos do Jordão;SP;serra;5;2020;8,7;Marcos Arduchin Barbosa;238.086.919-72;M;1983-07-25;Niterói;RJ;marcos.barbosa@uol.com.br;(62) 96425-8774;Ouro;8,0;1385,17
RSV-95591530;QRT-98284;HSP-325056;OTA BookNow;2026-06-30;2026-08-14;18/08/2026;3;913,83;Confirmada;HTL-485;402;4;Superior;3;Piscina;1261,41;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Janete Campos Antipode;220.215.128-19;F;1966-05-16;Rio de Janeiro;RJ;janete_antipode50@uol.com.br;(51) 96131-6319;Bronze;0,0;0,0
RSV-02477029;QRT-69925;HSP-579234;Site Próprio;2025-06-24;13/09/2025;15/09/2025;2;294,39;Check-out Realizado;HTL-606;506;5;Superior;3;Interna;228,24;Horizonte Express São Paulo;Horizonte Express;São Paulo;SP;urbano;3;2017;9,0;Izabel Kurz Linke;120.631.755-86;F;1982-12-22;Uberlândia;MG;izabel.linke@yahoo.com.br;(19) 96152-2996;Diamante;3,0;95,23
RSV-27372958;QRT-29015;HSP-562728;Site Próprio;2024-09-16;11/10/2024;2024-10-18;3;448,70;Check-out Realizado;HTL-878;301;3;Superior;3;Piscina;487,17;Horizonte Plaza Maceió;Horizonte Plaza;Maceió;AL;praia;4;1999;9,0;filipe cavallini;325.672.119-26;M;2007-03-20;Salvador;BA;filipecavallini@gmail.com;(21) 96031-5465;Ouro;5,0;890,99
RSV-53477039;QRT-89443;HSP-000978;Central Telefônica;2025-02-17;23.02.25;28/02/2025;2;1613,42;Check-out Realizado;HTL-485;108;1;Standard;2;Piscina;1048,93;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Lineu Feiler Coelho;714.949.819-12;M;1955-03-21;São Paulo;SP;lineu_coelho60@uol.com.br;(51) 96644-9435;Diamante;8,0;2147,97
RSV-67572844;QRT-11218;HSP-488927;Site Próprio;2026-06-19;26/06/2026;28/06/2026;2;243,25;No-Show;HTL-105;301;3;Superior;3;Piscina;318,07;Horizonte Express Foz do Iguaçu;Horizonte Express;Foz do Iguaçu;PR;eco;3;2013;8,8;Iarley Fischer Alcochel;421.854.570-71;M;2000-10-30;Recife;PE;iarley_alcochel@uol.com.br;(31) 96011-3318;Diamante;0,0;0,0
RSV-48743887;QRT-56455;HSP-001684;OTA BookNow;2025-05-03;10/05/2025;12/05/2025;2;417,82;Check-out Realizado;HTL-602;307;3;Standard;2;Vale;376,78;Horizonte Plaza Gramado;Horizonte Plaza;Gramado;RS;serra;4;2001;7,9;Edilberto Mentz;316.632.418-64;M;2002-03-11;Recife;PE;edilberto.mentz@gmail.com;(51) 99842-8910;Ouro;2,0;325,82
RSV-13343612;QRT-94225;HSP-469579;Site Próprio;2026-06-03;16-06-2026;18/06/2026;2;582,65;Check-out Realizado;HTL-602;110;1;Standard;2;Jardim;405,17;Horizonte Plaza Gramado;Horizonte Plaza;Gramado;RS;serra;4;2001;7,9;Míriam Arcioni;929.704.538-35;F;1956-05-25;Uberlândia;MG;miriam_arcioni@yahoo.com.br;(21) 96587-8350;Diamante;1,0;124,47
RSV-97524468;QRT-98284;HSP-992097;OTA ViajaMais;2025-01-26;31/01/2025;2025-02-05;3;1763,58;Check-out Realizado;HTL-485;402;4;Superior;3;Piscina;1261,41;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Gilberto Freire Azambuja;055.701.430-17;M;1973-07-09;Curitiba;PR;gilberto.azambuja@icloud.com;(19) 97853-3047;Ouro;15,0;3981,34
RSV-83096568;QRT-15710;HSP-485627;OTA BookNow;2024-11-02;09/11/2024;12-11-2024;1;612,72;Cancelada;HTL-485;207;2;Standard;2;Jardim;769,68;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Joimar Arcie Arantes;739.348.356-43;M;1995-03-16;Londrina;PR;joimar_arantes71@yahoo.com.br;(41) 98818-8875;Ouro;0,0;0,0
RSV-05617792;QRT-46149;HSP-481510;Agência de Turismo;2026-03-03;24/07/2026;29/07/2026;3;2216,54;Confirmada;HTL-485;301;3;Suíte Master;4;Mar;2983,34;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Gizelia Kossmann;173.105.215-44;F;1961-02-09;Ribeirão Preto;SP;gizelia_kossmann72@icloud.com;(41) 96289-3057;Bronze;0,0;0,0
RSV-76955077;QRT-49331;HSP-700198;OTA BookNow;2025-09-30;14/10/2025;15-10-2025;1;416,66;Check-out Realizado;HTL-108;310;3;Standard;2;Interna;451,28;Horizonte Plaza Belo Horizonte;Horizonte Plaza;Belo Horizonte;MG;urbano;4;2003;7,6;Custódio Amero Aranda;975.863.804-14;M;1970-02-15;Porto Alegre;RS;custodio.aranda@outlook.com;(21) 99816-7368;Ouro;2,0;274,79
RSV-75451506;QRT-14624;HSP-398791;Site Próprio;2025-08-20;01/11/2025;03/11/2025;2;348,16;Check-out Realizado;HTL-878;111;1;Superior;3;Jardim;469,96;Horizonte Plaza Maceió;Horizonte Plaza;Maceió;AL;praia;4;1999;9,0;Sidney Aramis Barbieri;392.804.850-32;M;2007-01-24;Salvador;BA;sidney.barbieri54@gmail.com;(81) 96199-2740;Bronze;1,0;118,19
RSV-70638999;QRT-37672;HSP-634614;OTA BookNow;2025-03-29;11-07-2025;16/07/2025;3;903,53;Check-out Realizado;HTL-485;203;2;Superior;3;Mar;1144,68;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Renoir Gruber Nóbrega;258.871.322-05;M;1965-11-05;Curitiba;PR;renoirnobrega@outlook.com;(31) 98669-9457;Bronze;8,0;1574,3
RSV-29813393;QRT-92964;HSP-357779;OTA ViajaMais;2026-04-25;06/06/2026;10-06-2026;2;887,03;Check-out Realizado;HTL-485;308;3;Standard;2;Piscina;1266,05;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Welma Ardao Marusho;951.752.047-69;F;1985-12-12;Rio de Janeiro;RJ;welma_marusho40@uol.com.br;(41) 98857-1119;Ouro;6,0;1115,84
RSV-27862894;QRT-73232;HSP-212237;Agência de Turismo;2024-11-07;21-03-2025;24/03/2025;3;1020,86;Check-out Realizado;HTL-782;108;1;Luxo;3;Mata;739,47;Horizonte Plaza Bonito;Horizonte Plaza;Bonito;MS;eco;4;2022;7,9;Elorisa Costa Cafagna;563.538.476-53;F;1974-02-21;São Paulo;SP;elorisa.cafagna19@hotmail.com;(62) 98100-3481;Diamante;2,0;1551,72
RSV-18542628;QRT-69375;HSP-431850;BookNow;2024-12-29;24/03/2025;27/03/2025;2;952,57;Check-out Realizado;HTL-878;212;2;Suite Master;4;Mar;1176,94;Horizonte Plaza Maceió;Horizonte Plaza;Maceió;AL;praia;4;1999;9,0;arnildo hofmann abilio;433.629.994-33;M;1964-07-08;Campinas;SP;arnildo_abilio@yahoo.com.br;(51) 99979-6594;Ouro;3,0;610,24
RSV-12157405;QRT-53290;HSP-269957;Balcão;2025-10-21;21/10/2025;25/10/2025;2;386,69;Check-out Realizado;HTL-785;203;2;Standard;2;Jardim;442,7;Horizonte Plaza Búzios;Horizonte Plaza;Búzios;RJ;praia;4;2008;8,9;Oriana Baldini Kohlmann;693.411.525-26;F;1977-04-06;Goiânia;GO;oriana_kohlmann13@icloud.com;(19) 97448-1806;Bronze;6,0;1212,68
RSV-74234990;QRT-23155;HSP-296280;Agência de Turismo;2024-10-26;17/04/2025;21/04/2025;1;917,00;Check-out Realizado;HTL-485;305;3;Standard;2;Piscina;1173,61;Horizonte Grand Resort Porto de Galinhas;Horizonte Grand Resort;Porto de Galinhas;PE;praia;5;2009;8,6;Audirene Koch;104.279.749-84;F;1983-01-31;Recife;PE;audirene.koch75@hotmail.com;(21) 99771-1022;Diamante;9,0;2803,2
